Date,Station,Hauteur,Opérationnel
2020-08-25,19 COLLONGES MONT D'OR,0.0,True
2020-08-26,19 COLLONGES MONT D'OR,0.0,True
2020-08-27,19 COLLONGES MONT D'OR,0.2,True
2020-08-28,19 COLLONGES MONT D'OR,21.400000000000002,True
2020-08-30,19 COLLONGES MONT D'OR,0.0,True
2020-09-07,19 COLLONGES MONT D'OR,0.0,True
2020-09-08,19 COLLONGES MONT D'OR,0.2,True
2020-09-09,19 COLLONGES MONT D'OR,0.0,True
2020-09-10,19 COLLONGES MONT D'OR,0.2,True
2020-09-11,19 COLLONGES MONT D'OR,0.0,True
2020-09-12,19 COLLONGES MONT D'OR,0.0,True
2020-09-13,19 COLLONGES MONT D'OR,0.0,True
2020-09-14,19 COLLONGES MONT D'OR,0.2,True
2020-09-15,19 COLLONGES MONT D'OR,0.0,True
2020-09-16,19 COLLONGES MONT D'OR,0.0,True
2020-09-17,19 COLLONGES MONT D'OR,0.0,True
2020-09-18,19 COLLONGES MONT D'OR,0.4,True
2020-09-19,19 COLLONGES MONT D'OR,3.4000000000000004,True
2020-09-20,19 COLLONGES MONT D'OR,5.2,True
2020-09-21,19 COLLONGES MONT D'OR,0.0,True
2020-09-22,19 COLLONGES MONT D'OR,3.6,True
2020-09-23,19 COLLONGES MONT D'OR,0.0,True
2020-09-24,19 COLLONGES MONT D'OR,1.7999999999999998,True
2020-09-25,19 COLLONGES MONT D'OR,4.2,True
2020-09-26,19 COLLONGES MONT D'OR,4.8,True
2020-09-27,19 COLLONGES MONT D'OR,26.6,True
2020-09-28,19 COLLONGES MONT D'OR,5.0,True
2020-10-01,19 COLLONGES MONT D'OR,2.4000000000000004,True
2020-10-02,19 COLLONGES MONT D'OR,55.0,True
2020-10-03,19 COLLONGES MONT D'OR,1.0,True
2020-10-04,19 COLLONGES MONT D'OR,0.8,True
2020-10-05,19 COLLONGES MONT D'OR,0.4,True
2020-10-06,19 COLLONGES MONT D'OR,2.4000000000000004,True
2020-10-07,19 COLLONGES MONT D'OR,0.0,True
2020-10-10,19 COLLONGES MONT D'OR,0.6000000000000001,True
2020-10-11,19 COLLONGES MONT D'OR,1.8,True
2020-10-12,19 COLLONGES MONT D'OR,0.0,True
2020-10-13,19 COLLONGES MONT D'OR,0.4,True
2020-10-14,19 COLLONGES MONT D'OR,0.0,True
2020-10-15,19 COLLONGES MONT D'OR,0.0,True
2020-10-16,19 COLLONGES MONT D'OR,0.0,True
2020-10-19,19 COLLONGES MONT D'OR,0.0,True
2020-10-20,19 COLLONGES MONT D'OR,0.0,True
2020-10-22,19 COLLONGES MONT D'OR,5.800000000000001,True
2020-10-23,19 COLLONGES MONT D'OR,22.400000000000002,True
2020-10-24,19 COLLONGES MONT D'OR,0.0,True
2020-10-25,19 COLLONGES MONT D'OR,13.8,True
2020-10-26,19 COLLONGES MONT D'OR,23.2,True
2020-10-27,19 COLLONGES MONT D'OR,0.4,True
2020-10-28,19 COLLONGES MONT D'OR,2.2,True
2020-11-01,19 COLLONGES MONT D'OR,0.0,True
2020-11-03,19 COLLONGES MONT D'OR,1.6,True
2020-11-04,19 COLLONGES MONT D'OR,0.0,True
2020-11-07,19 COLLONGES MONT D'OR,0.0,True
2020-11-08,19 COLLONGES MONT D'OR,3.2,True
2020-11-09,19 COLLONGES MONT D'OR,0.0,True
2020-11-11,19 COLLONGES MONT D'OR,0.4,True
2020-11-13,19 COLLONGES MONT D'OR,0.0,True
2020-11-15,19 COLLONGES MONT D'OR,7.0,True
2020-11-16,19 COLLONGES MONT D'OR,0.2,True
2020-11-17,19 COLLONGES MONT D'OR,0.0,True
2020-11-18,19 COLLONGES MONT D'OR,0.0,True
2020-11-19,19 COLLONGES MONT D'OR,0.6000000000000001,True
2020-11-20,19 COLLONGES MONT D'OR,0.4,True
2020-11-22,19 COLLONGES MONT D'OR,0.0,True
2020-11-23,19 COLLONGES MONT D'OR,0.0,True
2020-11-24,19 COLLONGES MONT D'OR,0.0,True
2020-11-28,19 COLLONGES MONT D'OR,0.0,True
2020-11-29,19 COLLONGES MONT D'OR,0.0,True
2020-12-01,19 COLLONGES MONT D'OR,5.800000000000001,True
2020-12-02,19 COLLONGES MONT D'OR,0.6000000000000001,True
2020-12-03,19 COLLONGES MONT D'OR,0.6000000000000001,True
2020-12-04,19 COLLONGES MONT D'OR,6.6000000000000005,True
2020-12-05,19 COLLONGES MONT D'OR,0.0,True
2020-12-06,19 COLLONGES MONT D'OR,1.6,True
2020-12-07,19 COLLONGES MONT D'OR,0.6000000000000001,True
2020-12-08,19 COLLONGES MONT D'OR,0.2,True
2020-12-10,19 COLLONGES MONT D'OR,0.0,True
2020-12-11,19 COLLONGES MONT D'OR,6.800000000000001,True
2020-12-12,19 COLLONGES MONT D'OR,5.0,True
2020-12-14,19 COLLONGES MONT D'OR,0.8,True
2020-12-15,19 COLLONGES MONT D'OR,25.6,True
2020-12-16,19 COLLONGES MONT D'OR,0.0,True
2020-12-17,19 COLLONGES MONT D'OR,2.2,True
2020-12-18,19 COLLONGES MONT D'OR,0.0,True
2020-12-19,19 COLLONGES MONT D'OR,2.0,True
2020-12-20,19 COLLONGES MONT D'OR,20.8,True
2020-12-21,19 COLLONGES MONT D'OR,4.2,True
2020-12-22,19 COLLONGES MONT D'OR,0.0,True
2020-12-23,19 COLLONGES MONT D'OR,2.0,True
2020-12-24,19 COLLONGES MONT D'OR,8.4,True
2020-12-25,19 COLLONGES MONT D'OR,3.2,True
2020-12-27,19 COLLONGES MONT D'OR,0.2,True
2020-12-28,19 COLLONGES MONT D'OR,0.4,True
2020-12-29,19 COLLONGES MONT D'OR,0.0,True
2020-12-30,19 COLLONGES MONT D'OR,8.0,True
2020-12-31,19 COLLONGES MONT D'OR,6.2,True
2020-12-31,19 COLLONGES MONT D'OR,0.2,True
2021-01-01,19 COLLONGES MONT D'OR,2.2,True
2021-01-02,19 COLLONGES MONT D'OR,0.0,True
2021-01-03,19 COLLONGES MONT D'OR,0.0,True
2021-01-05,19 COLLONGES MONT D'OR,0.0,True
2021-01-06,19 COLLONGES MONT D'OR,0.0,True
2021-01-07,19 COLLONGES MONT D'OR,0.0,True
2021-01-08,19 COLLONGES MONT D'OR,0.0,True
2021-01-10,19 COLLONGES MONT D'OR,0.0,True
2021-01-12,19 COLLONGES MONT D'OR,3.0,True
2021-01-13,19 COLLONGES MONT D'OR,6.4,True
2021-01-14,19 COLLONGES MONT D'OR,5.4,True
2021-01-15,19 COLLONGES MONT D'OR,2.8000000000000003,True
2021-01-16,19 COLLONGES MONT D'OR,9.600000000000001,True
2021-01-17,19 COLLONGES MONT D'OR,2.6,True
2021-01-18,19 COLLONGES MONT D'OR,0.0,True
2021-01-19,19 COLLONGES MONT D'OR,0.0,True
2021-01-20,19 COLLONGES MONT D'OR,0.0,True
2021-01-21,19 COLLONGES MONT D'OR,1.8,True
2021-01-22,19 COLLONGES MONT D'OR,15.0,True
2021-01-23,19 COLLONGES MONT D'OR,0.4,True
2021-01-24,19 COLLONGES MONT D'OR,0.4,True
2021-01-25,19 COLLONGES MONT D'OR,0.4,True
2021-01-26,19 COLLONGES MONT D'OR,0.0,True
2021-01-27,19 COLLONGES MONT D'OR,2.6,True
2021-01-28,19 COLLONGES MONT D'OR,8.4,True
2021-01-29,19 COLLONGES MONT D'OR,0.4,True
2021-01-30,19 COLLONGES MONT D'OR,6.6000000000000005,True
2021-01-31,19 COLLONGES MONT D'OR,0.4,True
2021-02-01,19 COLLONGES MONT D'OR,12.200000000000001,True
2021-02-02,19 COLLONGES MONT D'OR,2.0,True
2021-02-03,19 COLLONGES MONT D'OR,6.0,True
2021-02-06,19 COLLONGES MONT D'OR,1.6,True
2021-02-07,19 COLLONGES MONT D'OR,6.4,True
2021-02-08,19 COLLONGES MONT D'OR,0.4,True
2021-02-09,19 COLLONGES MONT D'OR,5.0,True
2021-02-10,19 COLLONGES MONT D'OR,0.6000000000000001,True
2021-02-12,19 COLLONGES MONT D'OR,5.0,True
2021-02-13,19 COLLONGES MONT D'OR,0.0,True
2021-02-14,19 COLLONGES MONT D'OR,0.0,True
2021-02-16,19 COLLONGES MONT D'OR,0.0,True
2021-02-18,19 COLLONGES MONT D'OR,0.0,True
2021-02-20,19 COLLONGES MONT D'OR,0.0,True
2021-02-23,19 COLLONGES MONT D'OR,0.0,True
2021-02-24,19 COLLONGES MONT D'OR,0.0,True
2021-02-25,19 COLLONGES MONT D'OR,0.0,True
2021-02-26,19 COLLONGES MONT D'OR,0.0,True
2021-03-01,19 COLLONGES MONT D'OR,0.0,True
2021-03-02,19 COLLONGES MONT D'OR,0.0,True
2021-03-03,19 COLLONGES MONT D'OR,0.0,True
2021-03-04,19 COLLONGES MONT D'OR,0.0,True
2021-03-05,19 COLLONGES MONT D'OR,0.0,True
2021-03-07,19 COLLONGES MONT D'OR,3.0,True
2021-03-08,19 COLLONGES MONT D'OR,0.4,True
2021-03-10,19 COLLONGES MONT D'OR,0.0,True
2021-03-11,19 COLLONGES MONT D'OR,1.8,True
2021-03-12,19 COLLONGES MONT D'OR,0.8,True
2021-03-13,19 COLLONGES MONT D'OR,3.0,True
2021-03-14,19 COLLONGES MONT D'OR,1.4,True
2021-03-15,19 COLLONGES MONT D'OR,3.0,True
2021-03-16,19 COLLONGES MONT D'OR,3.8000000000000003,True
2021-03-17,19 COLLONGES MONT D'OR,5.6000000000000005,True
2021-03-18,19 COLLONGES MONT D'OR,0.0,True
2021-03-22,19 COLLONGES MONT D'OR,0.0,True
2021-03-23,19 COLLONGES MONT D'OR,0.0,True
2021-03-24,19 COLLONGES MONT D'OR,0.0,True
2021-03-25,19 COLLONGES MONT D'OR,0.0,True
2021-03-26,19 COLLONGES MONT D'OR,8.8,True
2021-03-27,19 COLLONGES MONT D'OR,0.4,True
2021-03-28,19 COLLONGES MONT D'OR,0.0,True
2021-04-01,19 COLLONGES MONT D'OR,0.0,True
2021-04-02,19 COLLONGES MONT D'OR,0.0,True
2021-04-03,19 COLLONGES MONT D'OR,0.0,True
2021-04-04,19 COLLONGES MONT D'OR,0.0,True
2021-04-05,19 COLLONGES MONT D'OR,0.2,True
2021-04-06,19 COLLONGES MONT D'OR,0.0,True
2021-04-07,19 COLLONGES MONT D'OR,0.0,True
2021-04-08,19 COLLONGES MONT D'OR,0.2,True
2021-04-09,19 COLLONGES MONT D'OR,0.0,True
2021-04-10,19 COLLONGES MONT D'OR,0.0,True
2021-04-11,19 COLLONGES MONT D'OR,20.200000000000003,True
2021-04-12,19 COLLONGES MONT D'OR,0.0,True
2021-04-14,19 COLLONGES MONT D'OR,0.0,True
2021-04-20,19 COLLONGES MONT D'OR,0.2,True
2021-04-21,19 COLLONGES MONT D'OR,0.2,True
2021-04-22,19 COLLONGES MONT D'OR,0.0,True
2021-04-23,19 COLLONGES MONT D'OR,0.0,True
2021-04-25,19 COLLONGES MONT D'OR,0.6000000000000001,True
2021-04-26,19 COLLONGES MONT D'OR,0.0,True
2021-04-28,19 COLLONGES MONT D'OR,5.6000000000000005,True
2021-04-29,19 COLLONGES MONT D'OR,0.0,True
2021-04-30,19 COLLONGES MONT D'OR,17.400000000000002,True
2021-05-01,19 COLLONGES MONT D'OR,8.0,True
2021-05-02,19 COLLONGES MONT D'OR,0.2,True
2021-05-04,19 COLLONGES MONT D'OR,0.6000000000000001,True
2021-05-05,19 COLLONGES MONT D'OR,1.6,True
2021-05-06,19 COLLONGES MONT D'OR,5.6000000000000005,True
2021-05-07,19 COLLONGES MONT D'OR,1.2000000000000002,True
2021-05-10,19 COLLONGES MONT D'OR,96.0,True
2021-05-11,19 COLLONGES MONT D'OR,9.8,True
2021-05-12,19 COLLONGES MONT D'OR,2.2,True
2021-05-13,19 COLLONGES MONT D'OR,0.6000000000000001,True
2021-05-14,19 COLLONGES MONT D'OR,8.2,True
2021-05-15,19 COLLONGES MONT D'OR,11.0,True
2021-05-16,19 COLLONGES MONT D'OR,1.0,True
2021-05-17,19 COLLONGES MONT D'OR,1.6,True
2021-05-18,19 COLLONGES MONT D'OR,1.0,True
2021-05-19,19 COLLONGES MONT D'OR,7.8,True
2021-05-20,19 COLLONGES MONT D'OR,0.0,True
2021-05-21,19 COLLONGES MONT D'OR,13.200000000000001,True
2021-05-22,19 COLLONGES MONT D'OR,0.4,True
2021-05-24,19 COLLONGES MONT D'OR,0.0,True
2021-05-25,19 COLLONGES MONT D'OR,2.0,True
2021-05-26,19 COLLONGES MONT D'OR,0.2,True
2021-05-29,19 COLLONGES MONT D'OR,0.0,True
2021-06-02,19 COLLONGES MONT D'OR,4.8,True
2021-06-04,19 COLLONGES MONT D'OR,1.4000000000000001,True
2021-06-05,19 COLLONGES MONT D'OR,0.4,True
2021-06-06,19 COLLONGES MONT D'OR,0.0,True
2021-06-07,19 COLLONGES MONT D'OR,0.0,True
2021-06-08,19 COLLONGES MONT D'OR,0.0,True
2021-06-09,19 COLLONGES MONT D'OR,0.0,True
2021-06-10,19 COLLONGES MONT D'OR,0.0,True
2021-06-14,19 COLLONGES MONT D'OR,0.2,True
2021-06-16,19 COLLONGES MONT D'OR,0.2,True
2021-06-17,19 COLLONGES MONT D'OR,1.8,True
2021-06-18,19 COLLONGES MONT D'OR,0.0,True
2021-06-19,19 COLLONGES MONT D'OR,2.0,True
2021-06-20,19 COLLONGES MONT D'OR,36.4,True
2021-06-21,19 COLLONGES MONT D'OR,4.6,True
2021-06-22,19 COLLONGES MONT D'OR,1.6,True
2021-06-23,19 COLLONGES MONT D'OR,16.4,True
2021-06-24,19 COLLONGES MONT D'OR,2.4000000000000004,True
2021-06-25,19 COLLONGES MONT D'OR,0.0,True
2021-06-27,19 COLLONGES MONT D'OR,0.2,True
2021-06-28,19 COLLONGES MONT D'OR,2.2,True
2021-06-29,19 COLLONGES MONT D'OR,2.4000000000000004,True
2021-06-30,19 COLLONGES MONT D'OR,0.4,True
2021-07-01,19 COLLONGES MONT D'OR,0.4,True
2021-07-03,19 COLLONGES MONT D'OR,3.2,True
2021-07-04,19 COLLONGES MONT D'OR,14.8,True
2021-07-06,19 COLLONGES MONT D'OR,47.4,True
2021-07-07,19 COLLONGES MONT D'OR,0.0,True
2021-07-08,19 COLLONGES MONT D'OR,2.0,True
2021-07-10,19 COLLONGES MONT D'OR,8.2,True
2021-07-12,19 COLLONGES MONT D'OR,48.6,True
2021-07-13,19 COLLONGES MONT D'OR,12.0,True
2021-07-14,19 COLLONGES MONT D'OR,3.4000000000000004,True
2021-07-15,19 COLLONGES MONT D'OR,6.800000000000001,True
2021-07-16,19 COLLONGES MONT D'OR,5.8,True
2021-07-18,19 COLLONGES MONT D'OR,0.0,True
2021-07-20,19 COLLONGES MONT D'OR,0.0,True
2021-07-21,19 COLLONGES MONT D'OR,0.0,True
2021-07-24,19 COLLONGES MONT D'OR,1.6,True
2021-07-25,19 COLLONGES MONT D'OR,0.0,True
2021-07-27,19 COLLONGES MONT D'OR,0.0,True
2021-07-28,19 COLLONGES MONT D'OR,8.200000000000001,True
2021-07-30,19 COLLONGES MONT D'OR,3.6,True
2021-07-31,19 COLLONGES MONT D'OR,5.0,True
2021-08-01,19 COLLONGES MONT D'OR,0.0,True
2021-08-03,19 COLLONGES MONT D'OR,8.200000000000001,True
2021-08-04,19 COLLONGES MONT D'OR,7.800000000000001,True
2021-08-05,19 COLLONGES MONT D'OR,0.0,True
2021-08-07,19 COLLONGES MONT D'OR,20.2,True
2021-08-12,19 COLLONGES MONT D'OR,2.2,True
2021-08-15,19 COLLONGES MONT D'OR,0.0,True
2021-08-16,19 COLLONGES MONT D'OR,0.0,True
2021-08-19,19 COLLONGES MONT D'OR,0.2,True
2021-08-21,19 COLLONGES MONT D'OR,0.0,True
2021-09-01,19 COLLONGES MONT D'OR,0.0,True
2021-09-03,19 COLLONGES MONT D'OR,1.4000000000000001,True
2021-09-04,19 COLLONGES MONT D'OR,0.4,True
2021-09-05,19 COLLONGES MONT D'OR,0.0,True
2021-09-08,19 COLLONGES MONT D'OR,0.2,True
2021-09-09,19 COLLONGES MONT D'OR,0.4,True
2021-09-10,19 COLLONGES MONT D'OR,3.4000000000000004,True
2021-09-11,19 COLLONGES MONT D'OR,0.0,True
2021-09-13,19 COLLONGES MONT D'OR,0.0,True
2021-09-14,19 COLLONGES MONT D'OR,0.0,True
2021-09-15,19 COLLONGES MONT D'OR,12.600000000000001,True
2021-09-16,19 COLLONGES MONT D'OR,3.8000000000000003,True
2021-09-18,19 COLLONGES MONT D'OR,19.8,True
2021-09-19,19 COLLONGES MONT D'OR,6.2,True
2021-09-20,19 COLLONGES MONT D'OR,19.0,True
2021-09-21,19 COLLONGES MONT D'OR,0.0,True
2021-09-26,19 COLLONGES MONT D'OR,3.0,True
2021-09-27,19 COLLONGES MONT D'OR,0.0,True
2021-09-28,19 COLLONGES MONT D'OR,0.0,True
2021-09-29,19 COLLONGES MONT D'OR,0.0,True
2021-09-30,19 COLLONGES MONT D'OR,0.0,True
2021-10-01,19 COLLONGES MONT D'OR,0.0,True
2021-10-02,19 COLLONGES MONT D'OR,0.0,True
2021-10-03,19 COLLONGES MONT D'OR,64.8,True
2021-10-04,19 COLLONGES MONT D'OR,26.0,True
2021-10-05,19 COLLONGES MONT D'OR,3.4000000000000004,True
2021-10-06,19 COLLONGES MONT D'OR,0.2,True
2021-10-11,19 COLLONGES MONT D'OR,0.0,True
2021-10-17,19 COLLONGES MONT D'OR,0.0,True
2021-10-19,19 COLLONGES MONT D'OR,0.0,True
2021-10-20,19 COLLONGES MONT D'OR,0.0,True
2021-10-21,19 COLLONGES MONT D'OR,4.4,True
2021-10-22,19 COLLONGES MONT D'OR,0.0,True
2021-10-24,19 COLLONGES MONT D'OR,0.0,True
2021-10-25,19 COLLONGES MONT D'OR,0.8,True
2021-10-26,19 COLLONGES MONT D'OR,0.0,True
2021-10-27,19 COLLONGES MONT D'OR,0.0,True
2021-10-28,19 COLLONGES MONT D'OR,6.4,False
2021-10-29,19 COLLONGES MONT D'OR,0.0,True
2021-10-30,19 COLLONGES MONT D'OR,1.8,True
2021-10-31,19 COLLONGES MONT D'OR,13.8,True
2021-11-01,19 COLLONGES MONT D'OR,23.2,True
2021-11-02,19 COLLONGES MONT D'OR,2.6,True
2021-11-03,19 COLLONGES MONT D'OR,7.4,True
2021-11-04,19 COLLONGES MONT D'OR,1.8,True
2021-11-07,19 COLLONGES MONT D'OR,0.30000000000000004,True
2021-11-11,19 COLLONGES MONT D'OR,0.0,True
2021-11-13,19 COLLONGES MONT D'OR,0.30000000000000004,True
2021-11-14,19 COLLONGES MONT D'OR,1.3,True
2021-11-17,19 COLLONGES MONT D'OR,0.0,True
2021-11-22,19 COLLONGES MONT D'OR,0.0,True
2021-11-23,19 COLLONGES MONT D'OR,0.0,True
2021-11-25,19 COLLONGES MONT D'OR,1.7000000000000002,True
2021-11-26,19 COLLONGES MONT D'OR,0.30000000000000004,True
2021-11-27,19 COLLONGES MONT D'OR,0.7000000000000001,True
2021-11-28,19 COLLONGES MONT D'OR,11.4,True
2021-11-29,19 COLLONGES MONT D'OR,0.5,True
2021-11-30,19 COLLONGES MONT D'OR,0.0,True
2021-12-01,19 COLLONGES MONT D'OR,5.5,True
2021-12-02,19 COLLONGES MONT D'OR,1.7000000000000002,True
2021-12-03,19 COLLONGES MONT D'OR,4.3,True
2021-12-04,19 COLLONGES MONT D'OR,6.3,True
2021-12-05,19 COLLONGES MONT D'OR,6.3,True
2021-12-06,19 COLLONGES MONT D'OR,2.4000000000000004,True
2021-12-07,19 COLLONGES MONT D'OR,7.4,True
2021-12-08,19 COLLONGES MONT D'OR,15.8,True
2021-12-09,19 COLLONGES MONT D'OR,0.2,True
2021-12-10,19 COLLONGES MONT D'OR,11.9,True
2021-12-11,19 COLLONGES MONT D'OR,0.2,True
2021-12-12,19 COLLONGES MONT D'OR,0.2,True
2021-12-13,19 COLLONGES MONT D'OR,0.0,True
2021-12-15,19 COLLONGES MONT D'OR,0.0,True
2021-12-16,19 COLLONGES MONT D'OR,0.5,True
2021-12-18,19 COLLONGES MONT D'OR,0.2,True
2021-12-22,19 COLLONGES MONT D'OR,0.0,True
2021-12-23,19 COLLONGES MONT D'OR,0.1,True
2021-12-24,19 COLLONGES MONT D'OR,0.0,True
2021-12-25,19 COLLONGES MONT D'OR,1.6,True
2021-12-26,19 COLLONGES MONT D'OR,0.5,True
2021-12-27,19 COLLONGES MONT D'OR,11.3,True
2021-12-28,19 COLLONGES MONT D'OR,19.400000000000002,True
2021-12-29,19 COLLONGES MONT D'OR,10.200000000000001,True
2021-12-30,19 COLLONGES MONT D'OR,0.5,True
2021-12-31,19 COLLONGES MONT D'OR,0.1,True
2018-01-01,21 SEREZIN,0.2,True
2018-01-02,21 SEREZIN,0.0,True
2018-01-03,21 SEREZIN,10.200000000000001,True
2018-01-04,21 SEREZIN,13.4,True
2018-01-05,21 SEREZIN,0.2,True
2018-01-06,21 SEREZIN,0.2,True
2018-01-08,21 SEREZIN,3.2,True
2018-01-09,21 SEREZIN,2.6,True
2018-01-10,21 SEREZIN,0.2,True
2018-01-11,21 SEREZIN,0.0,True
2018-01-12,21 SEREZIN,0.0,True
2018-01-15,21 SEREZIN,0.2,True
2018-01-16,21 SEREZIN,2.8000000000000003,True
2018-01-17,21 SEREZIN,2.8,True
2018-01-18,21 SEREZIN,0.0,True
2018-01-19,21 SEREZIN,0.6000000000000001,True
2018-01-20,21 SEREZIN,8.6,True
2018-01-21,21 SEREZIN,8.6,True
2018-01-22,21 SEREZIN,3.6,True
2018-01-25,21 SEREZIN,0.0,True
2018-01-26,21 SEREZIN,36.0,True
2018-01-27,21 SEREZIN,2.2,True
2018-01-29,21 SEREZIN,0.4,True
2018-01-30,21 SEREZIN,0.0,True
2018-01-31,21 SEREZIN,0.2,True
2018-02-01,21 SEREZIN,6.0,True
2018-02-02,21 SEREZIN,0.0,True
2018-02-03,21 SEREZIN,0.2,True
2018-02-05,21 SEREZIN,5.0,True
2018-02-06,21 SEREZIN,1.2000000000000002,True
2018-02-07,21 SEREZIN,0.4,True
2018-02-09,21 SEREZIN,3.0,True
2018-02-10,21 SEREZIN,0.2,True
2018-02-11,21 SEREZIN,2.0,True
2018-02-12,21 SEREZIN,1.2000000000000002,True
2018-02-13,21 SEREZIN,0.2,True
2018-02-14,21 SEREZIN,1.2000000000000002,True
2018-02-15,21 SEREZIN,2.0,True
2018-02-16,21 SEREZIN,2.6,True
2018-02-17,21 SEREZIN,5.2,True
2018-02-18,21 SEREZIN,0.0,True
2018-02-21,21 SEREZIN,0.0,True
2018-02-28,21 SEREZIN,1.4000000000000001,True
2018-03-01,21 SEREZIN,2.6,True
2018-03-02,21 SEREZIN,7.2,True
2018-03-03,21 SEREZIN,3.2,True
2018-03-04,21 SEREZIN,3.0,True
2018-03-05,21 SEREZIN,0.0,True
2018-03-06,21 SEREZIN,2.8000000000000003,True
2018-03-07,21 SEREZIN,1.0,True
2018-03-08,21 SEREZIN,0.0,True
2018-03-09,21 SEREZIN,0.4,True
2018-03-10,21 SEREZIN,11.4,True
2018-03-11,21 SEREZIN,2.4000000000000004,True
2018-03-12,21 SEREZIN,0.2,True
2018-03-13,21 SEREZIN,0.0,True
2018-03-14,21 SEREZIN,0.0,True
2018-03-15,21 SEREZIN,17.0,True
2018-03-16,21 SEREZIN,7.800000000000001,True
2018-03-17,21 SEREZIN,8.8,True
2018-03-18,21 SEREZIN,0.0,True
2018-03-20,21 SEREZIN,0.0,True
2018-03-22,21 SEREZIN,0.0,True
2018-03-23,21 SEREZIN,0.0,True
2018-03-24,21 SEREZIN,0.0,True
2018-03-25,21 SEREZIN,0.0,True
2018-03-26,21 SEREZIN,0.6000000000000001,True
2018-03-27,21 SEREZIN,2.4000000000000004,True
2018-03-28,21 SEREZIN,1.2000000000000002,True
2018-03-29,21 SEREZIN,1.0,True
2018-03-30,21 SEREZIN,5.4,True
2018-04-03,21 SEREZIN,0.0,True
2018-04-04,21 SEREZIN,10.0,True
2018-04-05,21 SEREZIN,0.0,True
2018-04-07,21 SEREZIN,0.0,True
2018-04-08,21 SEREZIN,0.0,True
2018-04-09,21 SEREZIN,0.0,True
2018-04-10,21 SEREZIN,8.0,True
2018-04-11,21 SEREZIN,0.0,True
2018-04-12,21 SEREZIN,1.6,True
2018-04-13,21 SEREZIN,0.0,True
2018-04-14,21 SEREZIN,1.8,True
2018-04-16,21 SEREZIN,0.0,True
2018-04-18,21 SEREZIN,0.0,True
2018-04-19,21 SEREZIN,0.0,True
2018-04-20,21 SEREZIN,0.0,True
2018-04-21,21 SEREZIN,0.0,True
2018-04-22,21 SEREZIN,0.0,True
2018-04-23,21 SEREZIN,0.0,True
2018-04-24,21 SEREZIN,0.0,True
2018-04-25,21 SEREZIN,0.0,True
2018-04-26,21 SEREZIN,0.0,True
2018-04-27,21 SEREZIN,0.4,True
2018-04-28,21 SEREZIN,0.2,True
2018-04-29,21 SEREZIN,10.8,True
2018-04-30,21 SEREZIN,0.8,True
2018-05-01,21 SEREZIN,4.0,True
2018-05-02,21 SEREZIN,0.0,True
2018-05-03,21 SEREZIN,0.6000000000000001,True
2018-05-04,21 SEREZIN,0.0,True
2018-05-06,21 SEREZIN,0.0,True
2018-05-07,21 SEREZIN,0.0,True
2018-05-08,21 SEREZIN,0.0,True
2018-05-09,21 SEREZIN,4.2,True
2018-05-10,21 SEREZIN,0.8,True
2018-05-11,21 SEREZIN,0.0,True
2018-05-12,21 SEREZIN,1.2000000000000002,True
2018-05-13,21 SEREZIN,18.8,True
2018-05-14,21 SEREZIN,10.0,True
2018-05-15,21 SEREZIN,6.6000000000000005,True
2018-05-16,21 SEREZIN,0.2,True
2018-05-21,21 SEREZIN,0.2,True
2018-05-22,21 SEREZIN,19.6,True
2018-05-23,21 SEREZIN,0.6000000000000001,True
2018-05-24,21 SEREZIN,0.0,True
2018-05-25,21 SEREZIN,0.0,True
2018-05-26,21 SEREZIN,0.0,True
2018-05-27,21 SEREZIN,2.8000000000000003,True
2018-05-28,21 SEREZIN,7.4,True
2018-05-29,21 SEREZIN,0.0,True
2018-05-30,21 SEREZIN,6.800000000000001,True
2018-05-31,21 SEREZIN,13.8,True
2018-06-01,21 SEREZIN,0.0,True
2018-06-03,21 SEREZIN,0.4,True
2018-06-04,21 SEREZIN,18.4,True
2018-06-05,21 SEREZIN,3.0,True
2018-06-06,21 SEREZIN,0.0,True
2018-06-07,21 SEREZIN,43.0,True
2018-06-08,21 SEREZIN,0.2,True
2018-06-09,21 SEREZIN,0.0,True
2018-06-10,21 SEREZIN,0.0,True
2018-06-11,21 SEREZIN,12.0,True
2018-06-12,21 SEREZIN,16.6,True
2018-06-13,21 SEREZIN,3.0,True
2018-06-14,21 SEREZIN,0.0,True
2018-07-01,21 SEREZIN,0.0,True
2018-07-02,21 SEREZIN,0.0,True
2018-07-03,21 SEREZIN,9.799999999999999,True
2018-07-04,21 SEREZIN,3.0,True
2018-07-05,21 SEREZIN,2.2,True
2018-07-06,21 SEREZIN,0.2,True
2018-07-07,21 SEREZIN,0.0,True
2018-07-12,21 SEREZIN,0.0,True
2018-07-13,21 SEREZIN,0.0,True
2018-07-14,21 SEREZIN,0.4,True
2018-07-15,21 SEREZIN,40.8,True
2018-07-17,21 SEREZIN,0.0,True
2018-07-18,21 SEREZIN,0.0,True
2018-07-19,21 SEREZIN,0.0,True
2018-07-20,21 SEREZIN,9.200000000000001,True
2018-07-21,21 SEREZIN,0.0,True
2018-07-24,21 SEREZIN,0.0,True
2018-07-25,21 SEREZIN,0.0,True
2018-07-26,21 SEREZIN,0.0,True
2018-07-27,21 SEREZIN,0.0,True
2018-07-28,21 SEREZIN,20.8,True
2018-08-05,21 SEREZIN,0.0,True
2018-08-06,21 SEREZIN,0.0,True
